-15 0.0039062500
-14 0.0078125000
-13 0.0117187500
-12 0.0156250000
-11 0.0195312500
-10 0.0234375000
-9 0.0273437500
-8 0.0312500000
-7 0.0351562500
-6 0.0390625000
-5 0.0429687500
-4 0.0468750000
-3 0.0507812500
-2 0.0546875000
-1 0.0585937500
0 0.0625000000
1 0.0585937500
2 0.0546875000
3 0.0507812500
4 0.0468750000
5 0.0429687500
6 0.0390625000
7 0.0351562500
8 0.0312500000
9 0.0273437500
10 0.0234375000
11 0.0195312500
12 0.0156250000
13 0.0117187500
14 0.0078125000
15 0.0039062500
