-15 0.0000139253
-14 0.0000444208
-13 0.0001308050
-12 0.0003555649
-11 0.0008922155
-10 0.0020666985
-9 0.0044191723
-8 0.0087229059
-7 0.0158941708
-6 0.0267344347
-5 0.0415107497
-4 0.0594985786
-3 0.0787243432
-2 0.0961541299
-1 0.1084134787
0 0.1128379167
1 0.1084134787
2 0.0961541299
3 0.0787243432
4 0.0594985786
5 0.0415107497
6 0.0267344347
7 0.0158941708
8 0.0087229059
9 0.0044191723
10 0.0020666985
11 0.0008922155
12 0.0003555649
13 0.0001308050
14 0.0000444208
15 0.0000139253
