-15 0.0072368104
-14 0.0103383005
-13 0.0175751109
-12 0.0147690008
-11 0.0279134115
-10 0.0251073013
-9 0.0323441117
-8 0.0210985725
-7 0.0426824122
-6 0.0398763021
-5 0.0530207128
-4 0.0358675733
-3 0.0574514130
-2 0.0462058738
-1 0.0534426842
0 0.0301408179
1 0.0534426842
2 0.0462058738
3 0.0574514130
4 0.0358675733
5 0.0530207128
6 0.0398763021
7 0.0426824122
8 0.0210985725
9 0.0323441117
10 0.0251073013
11 0.0279134115
12 0.0147690008
13 0.0175751109
14 0.0103383005
15 0.0072368104
